Piece	i	Task	Start	Finish	Duration	Resource	Duration_%	Description	Duration_normalized
K533-3 (F)	100	V	156.0	156.0	0.0	tonic of adjacent applied chord(s)	0.0	Duration: 0.0<br>Local harmony: V7(4)	2.2
K533-3 (F)	101	V	158.5	158.0	-0.5	tonic of adjacent applied chord(s)	-0.23	Duration: -0.5<br>Local harmony: V	0.0
K533-3 (F)	102	V	159.0	159.0	0.0	tonic of adjacent applied chord(s)	0.0	Duration: 0.0<br>Local harmony: V[V(4)	2.2
K533-3 (F)	103	V	164.0	164.0	0.0	tonic of adjacent applied chord(s)	0.0	Duration: 0.0<br>Local harmony: V(64)	2.2
K533-3 (F)	104	V	163.0	164.0	1.0	tonic of adjacent applied chord(s)	0.47	Duration: 1.0<br>Local harmony: V7	6.7
K533-3 (F)	105	V	163.0	163.0	0.0	tonic of adjacent applied chord(s)	0.0	Duration: 0.0<br>Local harmony: V(64)	2.2
K533-3 (F)	106	V	162.0	163.0	1.0	tonic of adjacent applied chord(s)	0.47	Duration: 1.0<br>Local harmony: V7	6.7
K533-3 (F)	107	V	162.0	162.0	0.0	tonic of adjacent applied chord(s)	0.0	Duration: 0.0<br>Local harmony: V(64)	2.2
K533-3 (F)	108	V	161.0	162.0	1.0	tonic of adjacent applied chord(s)	0.47	Duration: 1.0<br>Local harmony: V7	6.7
K533-3 (F)	109	V	166.0	170.0	4.0	tonic of adjacent applied chord(s)	1.88	Duration: 4.0<br>Local harmony: V(64)	20.0
K545-1 (C)	0	I	1.0	10.9	9.9	local	12.15	Duration: 9.9	53.3
K545-1 (C)	1	V	10.9	11.0	0.1	applied	0.12	Duration: 0.1<br>In local context: V	0.0
K545-1 (C)	2	I	11.0	13.5	2.5	local	3.07	Duration: 2.5	13.0
K545-1 (C)	3	V	13.5	32.0	18.5	local	22.7	Duration: 18.5	100.0
K545-1 (C)	4	ii	32.0	36.0	4.0	local	4.91	Duration: 4.0	21.2
K545-1 (C)	5	vi	36.0	38.0	2.0	local	2.45	Duration: 2.0	10.3
K545-1 (C)	6	I	38.0	38.5	0.5	applied	0.61	Duration: 0.5<br>In local context: III	2.2
K545-1 (C)	7	vi	38.5	41.0	2.5	local	3.07	Duration: 2.5	13.0
K545-1 (C)	8	VI	41.0	52.0	11.0	local	13.5	Duration: 11.0	59.2
K545-1 (C)	9	I	52.0	55.9	3.9	local	4.79	Duration: 3.9	20.7
K545-1 (C)	10	V	55.9	56.0	0.1	applied	0.12	Duration: 0.1<br>In local context: V	0.0
K545-1 (C)	11	I	56.0	68.0	12.0	local	14.72	Duration: 12.0	64.7
K545-1 (C)	12	V	68.0	69.0	1.0	applied	1.23	Duration: 1.0<br>In local context: V	4.9
K545-1 (C)	13	I	69.0	74.0	5.0	local	6.13	Duration: 5.0	26.6
K545-1 (C)	14	V	11.0	14.0	3.0	tonic of adjacent applied chord(s)	3.68	Duration: 3.0<br>Local harmony: V	15.8
K545-1 (C)	15	I	38.5	39.0	0.5	tonic of adjacent applied chord(s)	0.61	Duration: 0.5<br>Local harmony: III	2.2
K545-1 (C)	16	V	56.0	59.0	3.0	tonic of adjacent applied chord(s)	3.68	Duration: 3.0<br>Local harmony: V	15.8
K545-1 (C)	17	V	69.0	71.0	2.0	tonic of adjacent applied chord(s)	2.45	Duration: 2.0<br>Local harmony: V(46)	10.3
K545-2 (G)	0	I	1.0	3.7	2.7	local	3.62	Duration: 2.7	32.4
K545-2 (G)	1	V	3.7	4.0	0.3	applied	0.4	Duration: 0.3<br>In local context: V	0.0
K545-2 (G)	2	I	4.0	11.7	7.7	local	10.32	Duration: 7.7	100.0
K545-2 (G)	3	V	11.7	12.0	0.3	applied	0.4	Duration: 0.3<br>In local context: V	0.0
K545-2 (G)	4	I	12.0	17.0	5.0	local	6.7	Duration: 5.0	63.5
K545-2 (G)	5	V	17.0	22.3	5.3	local	7.1	Duration: 5.3	67.6
K545-2 (G)	6	vi	22.3	22.7	0.4	applied	0.54	Duration: 0.4<br>In local context: ii	1.4
K545-2 (G)	7	V	22.7	24.9	2.2	local	2.95	Duration: 2.2	25.7
K545-2 (G)	8	I	24.9	27.7	2.8	local	3.75	Duration: 2.8	33.8
K545-2 (G)	9	V	27.7	28.0	0.3	applied	0.4	Duration: 0.3<br>In local context: V	0.0
K545-2 (G)	10	I	28.0	33.0	5.0	local	6.7	Duration: 5.0	63.5
K545-2 (G)	11	i	33.0	37.0	4.0	local	5.36	Duration: 4.0	50.0
K545-2 (G)	12	bIII	37.0	41.0	4.0	local	5.36	Duration: 4.0	50.0
K545-2 (G)	13	ii	41.0	43.0	2.0	local	2.68	Duration: 2.0	23.0
K545-2 (G)	14	V	43.0	43.3	0.3	applied	0.4	Duration: 0.3<br>In local context: V	0.0
K545-2 (G)	15	i	43.3	49.0	5.7	local	7.64	Duration: 5.7	73.0
K545-2 (G)	16	I	49.0	51.7	2.7	local	3.62	Duration: 2.7	32.4
K545-2 (G)	17	V	51.7	52.0	0.3	applied	0.4	Duration: 0.3<br>In local context: V	0.0
K545-2 (G)	18	I	52.0	59.7	7.7	local	10.32	Duration: 7.7	100.0
K545-2 (G)	19	V	59.7	60.0	0.3	applied	0.4	Duration: 0.3<br>In local context: V	0.0
K545-2 (G)	20	I	60.0	65.0	5.0	local	6.7	Duration: 5.0	63.5
K545-2 (G)	21	IV	65.0	67.0	2.0	local	2.68	Duration: 2.0	23.0
K545-2 (G)	22	I	67.0	69.0	2.0	local	2.68	Duration: 2.0	23.0
K545-2 (G)	23	IV	69.0	70.7	1.7	local	2.28	Duration: 1.7	18.9
K545-2 (G)	24	i	70.7	71.0	0.3	applied	0.4	Duration: 0.3<br>In local context: v	0.0
K545-2 (G)	25	IV	71.0	75.0	4.0	local	5.36	Duration: 4.0	50.0
K545-2 (G)	26	vi	22.0	22.3	0.3	tonic of adjacent applied chord(s)	0.4	Duration: 0.3<br>Local harmony: ii64	0.0
K545-2 (G)	27	vi	22.7	23.0	0.3	tonic of adjacent applied chord(s)	0.4	Duration: 0.3<br>Local harmony: ii6	0.0
K545-3 (C)	0	I	0.0	8.5	8.5	local	11.3	Duration: 8.5	39.0
K545-3 (C)	1	V	8.5	11.5	3.0	local	3.99	Duration: 3.0	13.1
K545-3 (C)	2	II	11.5	12.0	0.5	applied	0.66	Duration: 0.5<br>In local context: V	1.4
K545-3 (C)	3	V	12.0	18.0	6.0	local	7.98	Duration: 6.0	27.2
K545-3 (C)	4	I	18.0	30.0	12.0	local	15.96	Duration: 12.0	55.4
K545-3 (C)	5	vi	30.0	30.5	0.5	applied	0.66	Duration: 0.5<br>In local context: vi	1.4
K545-3 (C)	6	vi	30.5	33.5	3.0	local	3.99	Duration: 3.0	13.1
K545-3 (C)	7	ii	33.5	34.0	0.5	applied	0.66	Duration: 0.5<br>In local context: iv	1.4
K545-3 (C)	8	vi	34.0	34.2	0.2	local	0.27	Duration: 0.2	0.0
K545-3 (C)	9	ii	34.2	34.5	0.3	applied	0.4	Duration: 0.3<br>In local context: iv	0.5
K545-3 (C)	10	vi	34.5	45.8	11.3	local	15.03	Duration: 11.3	52.1
K545-3 (C)	11	ii	45.8	46.0	0.2	applied	0.27	Duration: 0.2<br>In local context: iv	0.0
K545-3 (C)	12	vi	46.0	51.5	5.5	local	7.31	Duration: 5.5	24.9
K545-3 (C)	13	I	51.5	73.0	21.5	local	28.59	Duration: 21.5	100.0
K545-3 (C)	14	II	12.0	12.5	0.5	tonic of adjacent applied chord(s)	0.66	Duration: 0.5<br>Local harmony: V\\	1.4
K545-3 (C)	15	vi	29.5	30.0	0.5	tonic of adjacent applied chord(s)	0.66	Duration: 0.5<br>Local harmony: viio	1.4
K545-3 (C)	16	vi	29.0	29.5	0.5	tonic of adjacent applied chord(s)	0.66	Duration: 0.5<br>Local harmony: vi	1.4
K545-3 (C)	17	ii	34.0	34.2	0.2	tonic of adjacent applied chord(s)	0.27	Duration: 0.2<br>Local harmony: iv6	0.0
K545-3 (C)	18	ii	34.5	34.8	0.3	tonic of adjacent applied chord(s)	0.4	Duration: 0.3<br>Local harmony: iv	0.5
K545-3 (C)	19	ii	46.0	46.2	0.2	tonic of adjacent applied chord(s)	0.27	Duration: 0.2<br>Local harmony: iv	0.0
K570-1 (Bb)	0	I	1.0	22.0	21.0	local	8.76	Duration: 21.0	72.1
K570-1 (Bb)	1	vi	22.0	23.0	1.0	applied	0.42	Duration: 1.0<br>In local context: vi	2.4
K570-1 (Bb)	2	I	23.0	24.0	1.0	local	0.42	Duration: 1.0	2.4
K570-1 (Bb)	3	IV	24.0	25.0	1.0	applied	0.42	Duration: 1.0<br>In local context: IV	2.4
K570-1 (Bb)	4	I	25.0	26.0	1.0	local	0.42	Duration: 1.0	2.4
K570-1 (Bb)	5	IV	26.0	27.0	1.0	applied	0.42	Duration: 1.0<br>In local context: IV	2.4
K570-1 (Bb)	6	I	27.0	28.0	1.0	local	0.42	Duration: 1.0	2.4
K570-1 (Bb)	7	ii	28.0	29.0	1.0	applied	0.42	Duration: 1.0<br>In local context: ii	2.4
K570-1 (Bb)	8	I	29.0	32.0	3.0	local	1.25	Duration: 3.0	9.4
K570-1 (Bb)	9	V	32.0	34.0	2.0	local	0.83	Duration: 2.0	5.9
K570-1 (Bb)	10	II	34.0	35.0	1.0	applied	0.42	Duration: 1.0<br>In local context: V	2.4
K570-1 (Bb)	11	V	35.0	54.0	19.0	local	7.93	Duration: 19.0	65.2
K570-1 (Bb)	12	vi	54.0	55.0	1.0	applied	0.42	Duration: 1.0<br>In local context: ii	2.4
K570-1 (Bb)	13	V	55.0	61.7	6.7	local	2.8	Duration: 6.7	22.3
K570-1 (Bb)	14	I	61.7	62.0	0.3	applied	0.13	Duration: 0.3<br>In local context: IV	0.0
K570-1 (Bb)	15	vi	62.0	63.0	1.0	applied	0.42	Duration: 1.0<br>In local context: ii	2.4
K570-1 (Bb)	16	V	63.0	66.7	3.7	local	1.54	Duration: 3.7	11.8
K570-1 (Bb)	17	II	66.7	67.0	0.3	applied	0.13	Duration: 0.3<br>In local context: V	0.0
K570-1 (Bb)	18	V	67.0	69.7	2.7	local	1.13	Duration: 2.7	8.4
K570-1 (Bb)	19	I	69.7	70.0	0.3	applied	0.13	Duration: 0.3<br>In local context: IV	0.0
K570-1 (Bb)	20	V	70.0	74.7	4.7	local	1.96	Duration: 4.7	15.3
K570-1 (Bb)	21	II	74.7	75.0	0.3	applied	0.13	Duration: 0.3<br>In local context: V	0.0
K570-1 (Bb)	22	V	75.0	80.0	5.0	local	2.09	Duration: 5.0	16.4
K570-1 (Bb)	23	bIII	80.0	86.0	6.0	local	2.5	Duration: 6.0	19.9
K570-1 (Bb)	24	i	86.0	87.0	1.0	applied	0.42	Duration: 1.0<br>In local context: vi	2.4
K570-1 (Bb)	25	bIII	87.0	88.0	1.0	local	0.42	Duration: 1.0	2.4
K570-1 (Bb)	26	v	88.0	89.0	1.0	applied	0.42	Duration: 1.0<br>In local context: iv	2.4
K570-1 (Bb)	27	ii	89.0	92.0	3.0	local	1.25	Duration: 3.0	9.4
K570-1 (Bb)	28	vi	92.0	107.0	15.0	local	6.26	Duration: 15.0	51.2
K570-1 (Bb)	29	ii	107.0	109.0	2.0	applied	0.83	Duration: 2.0<br>In local context: iv	5.9
K570-1 (Bb)	30	vi	109.0	113.0	4.0	local	1.67	Duration: 4.0	12.9
K570-1 (Bb)	31	v	113.0	117.0	4.0	applied	1.67	Duration: 4.0<br>In local context: iv	12.9
K570-1 (Bb)	32	ii	117.0	123.7	6.7	local	2.8	Duration: 6.7	22.3
K570-1 (Bb)	33	I	123.7	124.7	1.0	local	0.42	Duration: 1.0	2.4
K570-1 (Bb)	34	V	124.7	125.0	0.3	applied	0.13	Duration: 0.3<br>In local context: V	0.0
K570-1 (Bb)	35	I	125.0	154.0	29.0	local	12.1	Duration: 29.0	100.0
K570-1 (Bb)	36	vi	154.0	155.0	1.0	applied	0.42	Duration: 1.0<br>In local context: vi	2.4
K570-1 (Bb)	37	I	155.0	156.0	1.0	local	0.42	Duration: 1.0	2.4
K570-1 (Bb)	38	IV	156.0	157.0	1.0	applied	0.42	Duration: 1.0<br>In local context: IV	2.4
K570-1 (Bb)	39	I	157.0	158.0	1.0	local	0.42	Duration: 1.0	2.4
K570-1 (Bb)	40	IV	158.0	159.0	1.0	applied	0.42	Duration: 1.0<br>In local context: IV	2.4
K570-1 (Bb)	41	I	159.0	160.0	1.0	local	0.42	Duration: 1.0	2.4
K570-1 (Bb)	42	ii	160.0	161.0	1.0	applied	0.42	Duration: 1.0<br>In local context: ii	2.4
K570-1 (Bb)	43	I	161.0	162.0	1.0	local	0.42	Duration: 1.0	2.4
K570-1 (Bb)	44	vi	162.0	163.0	1.0	applied	0.42	Duration: 1.0<br>In local context: vi	2.4
K570-1 (Bb)	45	I	163.0	164.0	1.0	local	0.42	Duration: 1.0	2.4
K570-1 (Bb)	46	V	164.0	165.0	1.0	applied	0.42	Duration: 1.0<br>In local context: V	2.4
K570-1 (Bb)	47	I	165.0	184.0	19.0	local	7.93	Duration: 19.0	65.2
K570-1 (Bb)	48	ii	184.0	185.0	1.0	applied	0.42	Duration: 1.0<br>In local context: ii	2.4
K570-1 (Bb)	49	I	185.0	191.7	6.7	local	2.8	Duration: 6.7	22.3
K570-1 (Bb)	50	IV	191.7	192.0	0.3	applied	0.13	Duration: 0.3<br>In local context: IV	0.0
K570-1 (Bb)	51	ii	192.0	193.0	1.0	applied	0.42	Duration: 1.0<br>In local context: ii	2.4
K570-1 (Bb)	52	I	193.0	196.7	3.7	local	1.54	Duration: 3.7	11.8
K570-1 (Bb)	53	V	196.7	197.0	0.3	applied	0.13	Duration: 0.3<br>In local context: V	0.0
K570-1 (Bb)	54	I	197.0	204.7	7.7	local	3.21	Duration: 7.7	25.8
K570-1 (Bb)	55	V	204.7	205.0	0.3	applied	0.13	Duration: 0.3<br>In local context: V	0.0
K570-1 (Bb)	56	I	205.0	210.0	5.0	local	2.09	Duration: 5.0	16.4
K570-1 (Bb)	57	vi	21.0	22.0	1.0	tonic of adjacent applied chord(s)	0.42	Duration: 1.0<br>Local harmony: vi	2.4
K570-1 (Bb)	58	IV	23.0	24.0	1.0	tonic of adjacent applied chord(s)	0.42	Duration: 1.0<br>Local harmony: IV	2.4
K570-1 (Bb)	59	IV	25.0	26.0	1.0	tonic of adjacent applied chord(s)	0.42	Duration: 1.0<br>Local harmony: IV	2.4
K570-1 (Bb)	60	IV	27.0	28.0	1.0	tonic of adjacent applied chord(s)	0.42	Duration: 1.0<br>Local harmony: IV	2.4
K570-1 (Bb)	61	ii	29.0	30.0	1.0	tonic of adjacent applied chord(s)	0.42	Duration: 1.0<br>Local harmony: ii6	2.4
K570-1 (Bb)	62	II	35.0	36.0	1.0	tonic of adjacent applied chord(s)	0.42	Duration: 1.0<br>Local harmony: V	2.4
K570-1 (Bb)	63	vi	55.0	55.3	0.3	tonic of adjacent applied chord(s)	0.13	Duration: 0.3<br>Local harmony: ii	0.0
K570-1 (Bb)	64	II	67.0	69.0	2.0	tonic of adjacent applied chord(s)	0.83	Duration: 2.0<br>Local harmony: V(64)	5.9
K570-1 (Bb)	65	I	70.0	70.3	0.3	tonic of adjacent applied chord(s)	0.13	Duration: 0.3<br>Local harmony: IV6	0.0
K570-1 (Bb)	66	II	74.3	74.7	0.4	tonic of adjacent applied chord(s)	0.17	Duration: 0.4<br>Local harmony: V	0.3
K570-1 (Bb)	67	II	75.0	77.0	2.0	tonic of adjacent applied chord(s)	0.83	Duration: 2.0<br>Local harmony: V(64)	5.9
K570-1 (Bb)	68	i	87.0	88.0	1.0	tonic of adjacent applied chord(s)	0.42	Duration: 1.0<br>Local harmony: vi6	2.4
K570-1 (Bb)	69	v	89.0	90.0	1.0	tonic of adjacent applied chord(s)	0.42	Duration: 1.0<br>Local harmony: iv	2.4
K570-1 (Bb)	70	ii	109.0	113.0	4.0	tonic of adjacent applied chord(s)	1.67	Duration: 4.0<br>Local harmony: iv	12.9
K570-1 (Bb)	71	v	117.0	118.0	1.0	tonic of adjacent applied chord(s)	0.42	Duration: 1.0<br>Local harmony: iv	2.4
K570-1 (Bb)	72	V	125.0	126.0	1.0	tonic of adjacent applied chord(s)	0.42	Duration: 1.0<br>Local harmony: V	2.4
K570-1 (Bb)	73	vi	153.0	154.0	1.0	tonic of adjacent applied chord(s)	0.42	Duration: 1.0<br>Local harmony: vi	2.4
K570-1 (Bb)	74	IV	155.0	156.0	1.0	tonic of adjacent applied chord(s)	0.42	Duration: 1.0<br>Local harmony: IV	2.4
K570-1 (Bb)	75	IV	157.0	158.0	1.0	tonic of adjacent applied chord(s)	0.42	Duration: 1.0<br>Local harmony: IV	2.4
K570-1 (Bb)	76	IV	159.0	160.0	1.0	tonic of adjacent applied chord(s)	0.42	Duration: 1.0<br>Local harmony: IV	2.4
K570-1 (Bb)	77	ii	161.0	162.0	1.0	tonic of adjacent applied chord(s)	0.42	Duration: 1.0<br>Local harmony: ii6	2.4
K570-1 (Bb)	78	vi	163.0	164.0	1.0	tonic of adjacent applied chord(s)	0.42	Duration: 1.0<br>Local harmony: vi	2.4
K570-1 (Bb)	79	V	165.0	166.0	1.0	tonic of adjacent applied chord(s)	0.42	Duration: 1.0<br>Local harmony: V	2.4
K570-1 (Bb)	80	ii	185.0	185.3	0.3	tonic of adjacent applied chord(s)	0.13	Duration: 0.3<br>Local harmony: ii	0.0
K570-1 (Bb)	81	V	197.0	199.0	2.0	tonic of adjacent applied chord(s)	0.83	Duration: 2.0<br>Local harmony: V(64)	5.9
K570-1 (Bb)	82	V	204.3	204.7	0.4	tonic of adjacent applied chord(s)	0.17	Duration: 0.4<br>Local harmony: V	0.3
K570-1 (Bb)	83	V	205.0	207.0	2.0	tonic of adjacent applied chord(s)	0.83	Duration: 2.0<br>Local harmony: V(64)	5.9
K570-2 (Eb)	0	I	1.0	7.5	6.5	local	10.69	Duration: 6.5	71.9
K570-2 (Eb)	1	V	7.5	7.8	0.3	applied	0.49	Duration: 0.3<br>In local context: V	2.2
K570-2 (Eb)	2	vi	7.8	8.0	0.2	applied	0.33	Duration: 0.2<br>In local context: vi	1.1
K570-2 (Eb)	3	I	8.0	13.0	5.0	local	8.22	Duration: 5.0	55.1
K570-2 (Eb)	4	vi	13.0	14.4	1.4	local	2.3	Duration: 1.4	14.6
K570-2 (Eb)	5	III	14.4	14.5	0.1	applied	0.16	Duration: 0.1<br>In local context: V	0.0
K570-2 (Eb)	6	vi	14.5	15.0	0.5	local	0.82	Duration: 0.5	4.5
K570-2 (Eb)	7	iii	15.0	15.8	0.8	local	1.32	Duration: 0.8	7.9
K570-2 (Eb)	8	VII	15.8	16.0	0.2	applied	0.33	Duration: 0.2<br>In local context: V	1.1
K570-2 (Eb)	9	iii	16.0	16.7	0.7	local	1.15	Duration: 0.7	6.7
K570-2 (Eb)	10	vi	16.7	17.0	0.3	local	0.49	Duration: 0.3	2.2
K570-2 (Eb)	11	ii	17.0	18.0	1.0	local	1.64	Duration: 1.0	10.1
K570-2 (Eb)	12	I	18.0	19.0	1.0	local	1.64	Duration: 1.0	10.1
K570-2 (Eb)	13	III	19.0	19.2	0.2	applied	0.33	Duration: 0.2<br>In local context: V	1.1
K570-2 (Eb)	14	vi	19.2	22.4	3.2	local	5.26	Duration: 3.2	34.8
K570-2 (Eb)	15	III	22.4	22.5	0.1	applied	0.16	Duration: 0.1<br>In local context: V	0.0
K570-2 (Eb)	16	vi	22.5	24.8	2.3	local	3.78	Duration: 2.3	24.7
K570-2 (Eb)	17	iv	24.8	25.8	1.0	local	1.64	Duration: 1.0	10.1
K570-2 (Eb)	18	i	25.8	27.0	1.2	local	1.97	Duration: 1.2	12.4
K570-2 (Eb)	19	I	27.0	32.0	5.0	local	8.22	Duration: 5.0	55.1
K570-2 (Eb)	20	IV	32.0	34.0	2.0	local	3.29	Duration: 2.0	21.3
K570-2 (Eb)	21	ii	34.0	34.2	0.2	applied	0.33	Duration: 0.2<br>In local context: vi	1.1
K570-2 (Eb)	22	IV	34.2	34.5	0.3	local	0.49	Duration: 0.3	2.2
K570-2 (Eb)	23	I	34.5	35.9	1.4	local	2.3	Duration: 1.4	14.6
K570-2 (Eb)	24	IV	35.9	36.0	0.1	applied	0.16	Duration: 0.1<br>In local context: IV	0.0
K570-2 (Eb)	25	V	36.0	36.5	0.5	applied	0.82	Duration: 0.5<br>In local context: V	4.5
K570-2 (Eb)	26	I	36.5	36.8	0.3	local	0.49	Duration: 0.3	2.2
K570-2 (Eb)	27	IV	36.8	37.0	0.2	applied	0.33	Duration: 0.2<br>In local context: IV	1.1
K570-2 (Eb)	28	bVII	37.0	37.2	0.2	applied	0.33	Duration: 0.2<br>In local context: IV	1.1
K570-2 (Eb)	29	IV	37.2	38.2	1.0	local	1.64	Duration: 1.0	10.1
K570-2 (Eb)	30	I	38.2	38.5	0.3	applied	0.49	Duration: 0.3<br>In local context: V	2.2
K570-2 (Eb)	31	IV	38.5	40.0	1.5	local	2.47	Duration: 1.5	15.7
K570-2 (Eb)	32	ii	40.0	40.2	0.2	applied	0.33	Duration: 0.2<br>In local context: ii	1.1
K570-2 (Eb)	33	I	40.2	41.0	0.8	local	1.32	Duration: 0.8	7.9
K570-2 (Eb)	34	V	41.0	41.5	0.5	applied	0.82	Duration: 0.5<br>In local context: V	4.5
K570-2 (Eb)	35	I	41.5	41.8	0.3	local	0.49	Duration: 0.3	2.2
K570-2 (Eb)	36	V	41.8	42.0	0.2	applied	0.33	Duration: 0.2<br>In local context: V	1.1
K570-2 (Eb)	37	I	42.0	42.2	0.2	local	0.33	Duration: 0.2	1.1
K570-2 (Eb)	38	V	42.2	42.5	0.3	applied	0.49	Duration: 0.3<br>In local context: V	2.2
K570-2 (Eb)	39	I	42.5	51.5	9.0	local	14.8	Duration: 9.0	100.0
K570-2 (Eb)	40	vi	51.5	51.8	0.3	applied	0.49	Duration: 0.3<br>In local context: vi	2.2
K570-2 (Eb)	41	I	51.8	52.0	0.2	local	0.33	Duration: 0.2	1.1
K570-2 (Eb)	42	V	52.0	52.5	0.5	applied	0.82	Duration: 0.5<br>In local context: V	4.5
K570-2 (Eb)	43	I	52.5	56.0	3.5	local	5.76	Duration: 3.5	38.2
K570-2 (Eb)	44	vi	8.0	8.2	0.2	tonic of adjacent applied chord(s)	0.33	Duration: 0.2<br>Local harmony: vi	1.1
K570-2 (Eb)	45	III	14.5	15.0	0.5	tonic of adjacent applied chord(s)	0.82	Duration: 0.5<br>Local harmony: V(64)	4.5
K570-2 (Eb)	46	III	19.2	19.5	0.3	tonic of adjacent applied chord(s)	0.49	Duration: 0.3<br>Local harmony: V65	2.2
K570-2 (Eb)	47	III	22.5	23.0	0.5	tonic of adjacent applied chord(s)	0.82	Duration: 0.5<br>Local harmony: V(64)	4.5
K570-2 (Eb)	48	ii	34.2	34.5	0.3	tonic of adjacent applied chord(s)	0.49	Duration: 0.3<br>Local harmony: vi6	2.2
K570-2 (Eb)	49	V	36.5	36.8	0.3	tonic of adjacent applied chord(s)	0.49	Duration: 0.3<br>Local harmony: V65	2.2
K570-2 (Eb)	50	bVII	37.2	37.4	0.2	tonic of adjacent applied chord(s)	0.33	Duration: 0.2<br>Local harmony: IV	1.1
K570-2 (Eb)	51	I	38.5	39.0	0.5	tonic of adjacent applied chord(s)	0.82	Duration: 0.5<br>Local harmony: V65	4.5
K570-2 (Eb)	52	ii	40.2	40.5	0.3	tonic of adjacent applied chord(s)	0.49	Duration: 0.3<br>Local harmony: ii	2.2
K570-2 (Eb)	53	V	41.5	41.8	0.3	tonic of adjacent applied chord(s)	0.49	Duration: 0.3<br>Local harmony: V[V	2.2
K570-2 (Eb)	54	V	42.0	42.2	0.2	tonic of adjacent applied chord(s)	0.33	Duration: 0.2<br>Local harmony: V	1.1
K570-2 (Eb)	55	V	42.5	44.0	1.5	tonic of adjacent applied chord(s)	2.47	Duration: 1.5<br>Local harmony: V7	15.7
K570-2 (Eb)	56	vi	51.8	52.0	0.2	tonic of adjacent applied chord(s)	0.33	Duration: 0.2<br>Local harmony: vi	1.1
K570-2 (Eb)	57	V	52.5	53.0	0.5	tonic of adjacent applied chord(s)	0.82	Duration: 0.5<br>Local harmony: V65	4.5
K570-3 (Bb)	0	I	1.0	9.2	8.2	local	8.02	Duration: 8.2	62.8
K570-3 (Bb)	1	V	9.2	9.5	0.3	applied	0.29	Duration: 0.3<br>In local context: V	1.6
K570-3 (Bb)	2	I	9.5	10.4	0.9	local	0.88	Duration: 0.9	6.2
K570-3 (Bb)	3	V	10.4	10.5	0.1	applied	0.1	Duration: 0.1<br>In local context: V	0.0
K570-3 (Bb)	4	I	10.5	11.2	0.7	local	0.68	Duration: 0.7	4.7
K570-3 (Bb)	5	V	11.2	11.5	0.3	applied	0.29	Duration: 0.3<br>In local context: V	1.6
K570-3 (Bb)	6	I	11.5	12.0	0.5	local	0.49	Duration: 0.5	3.1
K570-3 (Bb)	7	V	12.0	12.5	0.5	applied	0.49	Duration: 0.5<br>In local context: V	3.1
K570-3 (Bb)	8	I	12.5	13.0	0.5	local	0.49	Duration: 0.5	3.1
K570-3 (Bb)	9	V	13.0	13.5	0.5	applied	0.49	Duration: 0.5<br>In local context: V	3.1
K570-3 (Bb)	10	I	13.5	14.0	0.5	local	0.49	Duration: 0.5	3.1
K570-3 (Bb)	11	V	14.0	14.5	0.5	applied	0.49	Duration: 0.5<br>In local context: V	3.1
K570-3 (Bb)	12	I	14.5	27.0	12.5	local	12.23	Duration: 12.5	96.1
K570-3 (Bb)	13	vi	27.0	27.2	0.2	applied	0.2	Duration: 0.2<br>In local context: vi	0.8
K570-3 (Bb)	14	I	27.2	27.5	0.3	local	0.29	Duration: 0.3	1.6
K570-3 (Bb)	15	vi	27.5	27.8	0.3	applied	0.29	Duration: 0.3<br>In local context: vi	1.6
K570-3 (Bb)	16	I	27.8	28.0	0.2	local	0.2	Duration: 0.2	0.8
K570-3 (Bb)	17	V	28.0	28.2	0.2	applied	0.2	Duration: 0.2<br>In local context: V	0.8
K570-3 (Bb)	18	I	28.2	28.5	0.3	local	0.29	Duration: 0.3	1.6
K570-3 (Bb)	19	V	28.5	28.8	0.3	applied	0.29	Duration: 0.3<br>In local context: V	1.6
K570-3 (Bb)	20	I	28.8	29.0	0.2	local	0.2	Duration: 0.2	0.8
K570-3 (Bb)	21	V	29.0	31.0	2.0	local	1.96	Duration: 2.0	14.7
K570-3 (Bb)	22	ii	31.0	32.5	1.5	local	1.47	Duration: 1.5	10.9
K570-3 (Bb)	23	I	32.5	33.0	0.5	local	0.49	Duration: 0.5	3.1
K570-3 (Bb)	24	i	33.0	34.0	1.0	local	0.98	Duration: 1.0	7.0
K570-3 (Bb)	25	V	34.0	34.5	0.5	applied	0.49	Duration: 0.5<br>In local context: V	3.1
K570-3 (Bb)	26	I	34.5	39.0	4.5	local	4.4	Duration: 4.5	34.1
K570-3 (Bb)	27	ii	39.0	39.2	0.2	applied	0.2	Duration: 0.2<br>In local context: ii	0.8
K570-3 (Bb)	28	I	39.2	39.5	0.3	local	0.29	Duration: 0.3	1.6
K570-3 (Bb)	29	ii	39.5	39.8	0.3	applied	0.29	Duration: 0.3<br>In local context: ii	1.6
K570-3 (Bb)	30	I	39.8	44.0	4.2	local	4.11	Duration: 4.2	31.8
K570-3 (Bb)	31	IV	44.0	45.0	1.0	applied	0.98	Duration: 1.0<br>In local context: IV	7.0
K570-3 (Bb)	32	IV	45.0	47.2	2.2	local	2.15	Duration: 2.2	16.3
K570-3 (Bb)	33	ii	47.2	47.5	0.3	applied	0.29	Duration: 0.3<br>In local context: vi	1.6
K570-3 (Bb)	34	IV	47.5	47.6	0.1	local	0.1	Duration: 0.1	0.0
